,Category,ID,Message,Unknown,Clean_message,Tagged_message
1685,other_useful_information,'460584854074040320',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/bGs6xNEXKi,,10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... ,"[('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP'), (':', ':'), ('A', 'DT'), ('deadly', 'RB'), ('Middle', 'NNP'), ('East', 'NNP'), ('virus', 'VBZ'), ('that', 'IN'), ('has', 'VBZ'), ('...', ':')]"
1686,other_useful_information,'460585188796665856',"What infectious disease is in US, 19 countries, &gt;30% mortality, 2x cases in 6 wks, urgent + serious, no treatment, no vaccine?  #MERS #H5N1",,"What infectious disease is in US, 19 countries, >30% mortality, 2x cases in 6 wks, urgent + serious, no treatment, no vaccine?  #MERS #H5N1","[(u'What', 'WP'), (u'infectious', 'JJ'), (u'disease', 'NN'), (u'is', 'VBZ'), (u'in', 'IN'), (u'US', 'NNP'), (u',', ','), (u'19', 'CD'), (u'countries', 'NNS'), (u',', ','), (u'>', ':'), (u'30', 'CD'), (u'%', 'NN'), (u'mortality', 'NN'), (u',', ','), (u'2x', 'CD'), (u'cases', 'NNS'), (u'in', 'IN'), (u'6', 'CD'), (u'wks', 'NNS'), (u',', ','), (u'urgent', 'NN'), (u'+', ':'), (u'serious', 'JJ'), (u',', ','), (u'no', 'DT'), (u'treatment', 'NN'), (u',', ','), (u'no', 'DT'), (u'vaccine', 'NN'), (u'?', '.'), (u'#', '#'), (u'MERS', 'NNP'), (u'#', '#'), (u'H5N1', 'NNP')]"
1687,other_useful_information,'460585205141479424',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/rWkgyUwNWm,,10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... ,"[('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP'), (':', ':'), ('A', 'DT'), ('deadly', 'RB'), ('Middle', 'NNP'), ('East', 'NNP'), ('virus', 'VBZ'), ('that', 'IN'), ('has', 'VBZ'), ('...', ':')]"
1688,other_useful_information,'460585205384753152',"Scientists question Saudi openness on deadly MERS virus outbreak: By Kate Kelland LONDON, June 5 (Reuters) - A... http://t.co/VT4bBV5fEs",,"Scientists question Saudi openness on deadly MERS virus outbreak: By Kate Kelland LONDON, June 5 (Reuters) - A... ","[('Scientists', 'NNS'), ('question', 'VBP'), ('Saudi', 'NNP'), ('openness', 'NN'), ('on', 'IN'), ('deadly', 'RB'), ('MERS', 'NNP'), ('virus', 'NN'), ('outbreak', 'NN'), (':', ':'), ('By', 'IN'), ('Kate', 'NNP'), ('Kelland', 'NNP'), ('LONDON', 'NNP'), (',', ','), ('June', 'NNP'), ('5', 'CD'), ('(', 'CD'), ('Reuters', 'NNP'), (')', 'NNP'), ('-', ':'), ('A', 'DT'), ('...', ':')]"
1689,other_useful_information,'460585282127945728',RT @Laurie_Garrett: There have been more cases of #MERS reported in April 2014 than in the 2 years since the disease emerged. Why is... httâ€¦,, _Garrett: There have been more cases of #MERS reported in April 2014 than in the 2 years since the disease emerged. Why is... htt,"[('_Garrett', 'NNP'), (':', ':'), ('There', 'EX'), ('have', 'VBP'), ('been', 'VBN'), ('more', 'RBR'), ('cases', 'NNS'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('reported', 'VBD'), ('in', 'IN'), ('April', 'NNP'), ('2014', 'CD'), ('than', 'IN'), ('in', 'IN'), ('the', 'DT'), ('2', 'CD'), ('years', 'NNS'), ('since', 'IN'), ('the', 'DT'), ('disease', 'NN'), ('emerged', 'VBD'), ('.', '.'), ('Why', 'WRB'), ('is', 'VBZ'), ('...', ':'), ('htt', 'NN')]"
1690,other_useful_information,'460585356169977856',@maiamajumder on #MERS in America: Importation â‰  secondary transmission http://t.co/AeB24dTfKP,, on #MERS in America: Importation  secondary transmission ,"[('on', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('in', 'IN'), ('America', 'NNP'), (':', ':'), ('Importation', 'NNP'), ('secondary', 'JJ'), ('transmission', 'NN')]"
1691,other_useful_information,'460585410784407552',Sustained transmission of novel Jeddah #MERS sub-clade #nCoV #coronavirus @beta2c #SARS-like ORLANDO FLORIDA USA http://t.co/usQ7Ca4EHG,,Sustained transmission of novel Jeddah #MERS sub-clade #nCoV #coronavirus  #SARS-like ORLANDO FLORIDA USA ,"[('Sustained', 'NNP'), ('transmission', 'NN'), ('of', 'IN'), ('novel', 'NN'), ('Jeddah', 'NNP'), ('#', '#'), ('MERS', 'NNP'), ('sub-clade', 'NNP'), ('#', '#'), ('nCoV', 'NNP'), ('#', '#'), ('coronavirus', 'VBZ'), ('#', '#'), ('SARS-like', 'JJ'), ('ORLANDO', 'NNP'), ('FLORIDA', 'NNP'), ('USA', 'NNP')]"
1692,other_useful_information,'460585622751559681',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/MWofvFbdPO,,10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana ,"[('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP')]"
1693,other_useful_information,'460585764460322816',"Scientists question Saudi openness on deadly MERS virus outbreak: LONDON, June 5 (Reuters) - A dramatic upward... http://t.co/TqX08raj4N",,"Scientists question Saudi openness on deadly MERS virus outbreak: LONDON, June 5 (Reuters) - A dramatic upward... ","[('Scientists', 'NNS'), ('question', 'VBP'), ('Saudi', 'NNP'), ('openness', 'NN'), ('on', 'IN'), ('deadly', 'RB'), ('MERS', 'NNP'), ('virus', 'NN'), ('outbreak', 'NN'), (':', ':'), ('LONDON', 'NNP'), (',', ','), ('June', 'NNP'), ('5', 'CD'), ('(', 'CD'), ('Reuters', 'NNP'), (')', 'NNP'), ('-', ':'), ('A', 'DT'), ('dramatic', 'JJ'), ('upward', 'NN'), ('...', ':')]"
1694,other_useful_information,'460585892470456321',"RT @MackayIM: So, add to the list of questions, how long is the #MERS prodrome? May add time to its ability to travel and disseminate at neâ€¦",,"  So, add to the list of questions, how long is the #MERS prodrome? May add time to its ability to travel and disseminate at ne","[('So', 'IN'), (',', ','), ('add', 'JJ'), ('to', 'TO'), ('the', 'DT'), ('list', 'NN'), ('of', 'IN'), ('questions', 'NNS'), (',', ','), ('how', 'WRB'), ('long', 'JJ'), ('is', 'VBZ'), ('the', 'DT'), ('#', '#'), ('MERS', 'NNP'), ('prodrome', 'NN'), ('?', '.'), ('May', 'NNP'), ('add', 'VBD'), ('time', 'NN'), ('to', 'TO'), ('its', 'PRP$'), ('ability', 'NN'), ('to', 'TO'), ('travel', 'NN'), ('and', 'CC'), ('disseminate', 'NN'), ('at', 'IN'), ('ne', 'NN')]"
1695,other_useful_information,'460585977342595072',MERS Search: Disease Detectives Beat Bushes for Virus: Disease detectives are going through the painstaking ta... http://t.co/1dd9OiZvIA,,MERS Search: Disease Detectives Beat Bushes for Virus: Disease detectives are going through the painstaking ta... ,"[('MERS', 'NNS'), ('Search', 'VBP'), (':', ':'), ('Disease', 'NNP'), ('Detectives', 'NNPS'), ('Beat', 'NNP'), ('Bushes', 'NNP'), ('for', 'IN'), ('Virus', 'NNP'), (':', ':'), ('Disease', 'NNP'), ('detectives', 'NNS'), ('are', 'VBP'), ('going', 'VBG'), ('through', 'IN'), ('the', 'DT'), ('painstaking', 'NN'), ('ta', 'NN'), ('...', ':')]"
1696,other_useful_information,'460586242535485440',CDC-MERS-Frequently Asked Questions - @CDCgov http://t.co/FEAeJhqk93,,CDC-MERS-Frequently Asked Questions -  ,"[('CDC-MERS-Frequently', 'RB'), ('Asked', 'VBN'), ('Questions', 'NNS'), ('-', ':')]"
1697,other_useful_information,'460586699811069952',"RT @WFTV: If you have any questions or concerns about #MERS in #Orlando, the local hotline is 407-858-1490. Please RT. http://t.co/Yld9CK9Fâ€¦",,"  If you have any questions or concerns about #MERS in #Orlando, the local hotline is 407-858-1490. Please . ","[('If', 'IN'), ('you', 'PRP'), ('have', 'VBP'), ('any', 'DT'), ('questions', 'NNS'), ('or', 'CC'), ('concerns', 'NNS'), ('about', 'IN'), ('#', '#'), ('MERS', 'NNS'), ('in', 'IN'), ('#', '#'), ('Orlando', 'NNP'), (',', ','), ('the', 'DT'), ('local', 'JJ'), ('hotline', 'NN'), ('is', 'VBZ'), ('407-858-1490', 'CD'), ('.', '.'), ('Please', 'NNP'), ('.', '.')]"
1698,other_useful_information,'460586805633773568',RT @CDCgov: Infectious disease threats such as Middle East respiratory syndrome (#MERS) pose a growing danger to people everywhere. #CDCchat,,  Infectious disease threats such as Middle East respiratory syndrome (#MERS) pose a growing danger to people everywhere. #CDCchat,"[('Infectious', 'JJ'), ('disease', 'NN'), ('threats', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('Middle', 'NNP'), ('East', 'NNP'), ('respiratory', 'NN'), ('syndrome', 'NN'), ('(', ':'), ('#', '#'), ('MERS', 'NNS'), (')', ':'), ('pose', 'NN'), ('a', 'DT'), ('growing', 'VBG'), ('danger', 'NN'), ('to', 'TO'), ('people', 'NNS'), ('everywhere', 'RB'), ('.', '.'), ('#', '#'), ('CDCchat', 'NNP')]"
1699,other_useful_information,'460587341917466624',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/ZrF9D39zZ5,,#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana ,"[('#', '#'), ('MobileTechnology', 'NNP'), ('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP')]"
1700,other_useful_information,'460588080546996224',"Keiji Fukuda: Concerns of Emergency Committee on #MERS: weaknesses in infection prevention &amp; control, gaps in critical info rt @WHO",,"Keiji Fukuda: Concerns of Emergency Committee on #MERS: weaknesses in infection prevention & control, gaps in critical info rt ","[(u'Keiji', 'NNP'), (u'Fukuda', 'NNP'), (u':', ':'), (u'Concerns', 'NNS'), (u'of', 'IN'), (u'Emergency', 'NNP'), (u'Committee', 'NNP'), (u'on', 'IN'), (u'#', '#'), (u'MERS', 'NNP'), (u':', ':'), (u'weaknesses', 'NNS'), (u'in', 'IN'), (u'infection', 'NN'), (u'prevention', 'NN'), (u'&', 'CC'), (u'control', 'NN'), (u',', ','), (u'gaps', 'RB'), (u'in', 'IN'), (u'critical', 'JJ'), (u'info', 'NN'), (u'rt', 'NN')]"
1701,other_useful_information,'460588184619864064',RT @ABCWorldNews: A deadly respiratory disease has made its way into the U.S. for the first time ever. @DrJAshton has the report on this caâ€¦,,  A deadly respiratory disease has made its way into the U.S. for the first time ever.  has the report on this ca,"[('A', 'DT'), ('deadly', 'RB'), ('respiratory', 'JJ'), ('disease', 'NN'), ('has', 'VBZ'), ('made', 'VBN'), ('its', 'PRP$'), ('way', 'NN'), ('into', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('first', 'JJ'), ('time', 'NN'), ('ever', 'RB'), ('.', '.'), ('has', 'VBZ'), ('the', 'DT'), ('report', 'NN'), ('on', 'IN'), ('this', 'DT'), ('ca', 'NN')]"
1702,other_useful_information,'460588489772638208',RT @NewDay: Important questions answered about #MERS: http://t.co/QCkNdsiMHP #NewDay http://t.co/z9kJ2AB5kY,,  Important questions answered about #MERS:  #NewDay ,"[('Important', 'JJ'), ('questions', 'NNS'), ('answered', 'VBN'), ('about', 'IN'), ('#', '#'), ('MERS', 'NNS'), (':', ':'), ('#', '#'), ('NewDay', 'NNP')]"
1703,other_useful_information,'460588915498303488',MERS and the Threats the Disease Presents http://t.co/0FAVzJvgrJ,,MERS and the Threats the Disease Presents ,"[('MERS', 'NNS'), ('and', 'CC'), ('the', 'DT'), ('Threats', 'NNPS'), ('the', 'DT'), ('Disease', 'NNP'), ('Presents', 'NNP')]"
1704,other_useful_information,'460588943537213440',What's New? Deadly disease found in United states. (Breaking News): A disease known as MERS has been found in ... http://t.co/fSE1XEE6Vn,,What's New? Deadly disease found in United states. (Breaking News): A disease known as MERS has been found in ... ,"[('What', 'WP'), (""'s"", 'VBZ'), ('New', 'NNP'), ('?', '.'), ('Deadly', 'NNP'), ('disease', 'NN'), ('found', 'VBD'), ('in', 'IN'), ('United', 'NNP'), ('states', 'NNS'), ('.', '.'), ('(', ':'), ('Breaking', 'NNP'), ('News', 'NNP'), (')', 'NNP'), (':', ':'), ('A', 'DT'), ('disease', 'NN'), ('known', 'VBN'), ('as', 'IN'), ('MERS', 'NNP'), ('has', 'VBZ'), ('been', 'VBN'), ('found', 'VBN'), ('in', 'IN'), ('...', ':')]"
1705,other_useful_information,'460589202850082816',MERS Disease May Be The Next Terrorist Attack On America: http://t.co/F3hEW6S4Ig via @YouTube,,MERS Disease May Be The Next Terrorist Attack On America:  via ,"[('MERS', 'NNS'), ('Disease', 'VBP'), ('May', 'NNP'), ('Be', 'NNP'), ('The', 'NNP'), ('Next', 'NNP'), ('Terrorist', 'NNP'), ('Attack', 'NNP'), ('On', 'NNP'), ('America', 'NNP'), (':', ':'), ('via', 'IN')]"
1706,other_useful_information,'460589680732700672',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/d1oEvPlfp2,,#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana ,"[('#', '#'), ('MobileTechnology', 'NNP'), ('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP')]"
1707,other_useful_information,'460590138847162368',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/MwWDWNJncJ,,10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana ,"[('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP')]"
1708,other_useful_information,'460590152352415744',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/i2Q2N5UBry,,10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... ,"[('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP'), (':', ':'), ('A', 'DT'), ('deadly', 'RB'), ('Middle', 'NNP'), ('East', 'NNP'), ('virus', 'VBZ'), ('that', 'IN'), ('has', 'VBZ'), ('...', ':')]"
1709,other_useful_information,'460590620705173504',"RT @WFTV: If you have any questions or concerns about #MERS in #Orlando, the local hotline is 407-858-1490. Please RT.http://t.co/gWL7haf7AP",,"  If you have any questions or concerns about #MERS in #Orlando, the local hotline is 407-858-1490. Please .","[('If', 'IN'), ('you', 'PRP'), ('have', 'VBP'), ('any', 'DT'), ('questions', 'NNS'), ('or', 'CC'), ('concerns', 'NNS'), ('about', 'IN'), ('#', '#'), ('MERS', 'NNS'), ('in', 'IN'), ('#', '#'), ('Orlando', 'NNP'), (',', ','), ('the', 'DT'), ('local', 'JJ'), ('hotline', 'NN'), ('is', 'VBZ'), ('407-858-1490', 'CD'), ('.', '.'), ('Please', 'NNP'), ('.', '.')]"
1710,other_useful_information,'460591026810667008',RT @BBCOS: Questions about the flu-like disease #MERS? Tweet them to @BBCOS. Our health reporter will answer them at 1715GMT on OS TV.,,  Questions about the flu-like disease #MERS? Tweet them to . Our health reporter will answer them at 1715GMT on OS TV.,"[('Questions', 'NNS'), ('about', 'IN'), ('the', 'DT'), ('flu-like', 'JJ'), ('disease', 'NN'), ('#', '#'), ('MERS', 'NNP'), ('?', '.'), ('Tweet', 'NNP'), ('them', 'PRP'), ('to', 'TO'), ('.', '.'), ('Our', 'NNP'), ('health', 'NN'), ('reporter', 'NN'), ('will', 'MD'), ('answer', 'VB'), ('them', 'PRP'), ('at', 'IN'), ('1715GMT', 'CD'), ('on', 'IN'), ('OS', 'NNP'), ('TV', 'NNP'), ('.', '.')]"
1711,other_useful_information,'460592391335215104',RT @CDCgov: Infectious disease threats such as Middle East respiratory syndrome (#MERS) pose a growing danger to people everywhere. #CDCchat,,  Infectious disease threats such as Middle East respiratory syndrome (#MERS) pose a growing danger to people everywhere. #CDCchat,"[('Infectious', 'JJ'), ('disease', 'NN'), ('threats', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('Middle', 'NNP'), ('East', 'NNP'), ('respiratory', 'NN'), ('syndrome', 'NN'), ('(', ':'), ('#', '#'), ('MERS', 'NNS'), (')', ':'), ('pose', 'NN'), ('a', 'DT'), ('growing', 'VBG'), ('danger', 'NN'), ('to', 'TO'), ('people', 'NNS'), ('everywhere', 'RB'), ('.', '.'), ('#', '#'), ('CDCchat', 'NNP')]"
1712,other_useful_information,'460593470147530753',CDC-MERS-Frequently Asked Questions - @CDCgov http://t.co/IujUekMU6N,,CDC-MERS-Frequently Asked Questions -  ,"[('CDC-MERS-Frequently', 'RB'), ('Asked', 'VBN'), ('Questions', 'NNS'), ('-', ':')]"
1713,other_useful_information,'460593643498123264',"( #DiMe_cHiko ) Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mec... http://t.co/RnNBdKEyJx",,"( #DiMe_cHiko ) Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mec... ","[('(', 'NN'), ('#', '#'), ('DiMe_cHiko', 'NNP'), (')', 'NNP'), ('Saudis', 'NNP'), ('Question', 'NNP'), ('Mecca', 'NNP'), ('Preparedness', 'NNP'), ('as', 'IN'), ('MERS', 'NNP'), ('Spreads', 'NNP'), (':', ':'), ('As', 'IN'), ('MERS', 'NNS'), ('virus', 'CC'), ('spreads', 'NNS'), (',', ','), ('Saudis', 'NNP'), ('question', 'NN'), ('Mec', 'NNP'), ('...', ':')]"
1714,other_useful_information,'460594476806057984',The MERS Outbreak: Is The Government Doing Enough?: The Centers for Disease Control and World Health Organization... http://t.co/dEFox8UgSL,,The MERS Outbreak: Is The Government Doing Enough?: The Centers for Disease Control and World Health Organization... ,"[('The', 'DT'), ('MERS', 'NNP'), ('Outbreak', 'NNP'), (':', ':'), ('Is', 'VBZ'), ('The', 'DT'), ('Government', 'NNP'), ('Doing', 'NNP'), ('Enough', 'NNP'), ('?', '.'), (':', ':'), ('The', 'DT'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('World', 'NNP'), ('Health', 'NNP'), ('Organization', 'NNP'), ('...', ':')]"
1715,other_useful_information,'460594683618402305',RT @BWazir1: Excellent piece about MERS virus in #SaudiArabia. http://t.co/1pQZJzQ3Z1 #MERS #diseases,,  Excellent piece about MERS virus in #SaudiArabia.  #MERS #diseases,"[('Excellent', 'NNP'), ('piece', 'NN'), ('about', 'IN'), ('MERS', 'NNP'), ('virus', 'NN'), ('in', 'IN'), ('#', '#'), ('SaudiArabia', 'NNP'), ('.', '.'), ('#', '#'), ('MERS', 'NNP'), ('#', '#'), ('diseases', 'NNS')]"
1716,other_useful_information,'460594968445206528',"CDC-MERS-Frequently Asked Questions - @CDCgov http://t.co/VSpfd0k5WS ""For now, we're not involved."" Dr. Terry Ryder, Bioterror Preparedness.",,"CDC-MERS-Frequently Asked Questions -   ""For now, we're not involved."" Dr. Terry Ryder, Bioterror Preparedness.","[('CDC-MERS-Frequently', 'RB'), ('Asked', 'VBN'), ('Questions', 'NNS'), ('-', ':'), ('``', '``'), ('For', 'IN'), ('now', 'RB'), (',', ','), ('we', 'PRP'), (""'re"", 'VBP'), ('not', 'RB'), ('involved', 'VBN'), ('.', '.'), (""''"", ""''""), ('Dr.', 'NNP'), ('Terry', 'NNP'), ('Ryder', 'NNP'), (',', ','), ('Bioterror', 'NNP'), ('Preparedness', 'NNP'), ('.', '.')]"
1717,other_useful_information,'460595377461145600',"""Arabian Peninsula"" sounds like the start a Geo Bee question #MERS http://t.co/O9jj6WRLbx",,"""Arabian Peninsula"" sounds like the start a Geo Bee question #MERS ","[('``', '``'), ('Arabian', 'JJ'), ('Peninsula', 'NNP'), (""''"", ""''""), ('sounds', 'VBZ'), ('like', 'IN'), ('the', 'DT'), ('start', 'NN'), ('a', 'DT'), ('Geo', 'NNP'), ('Bee', 'NNP'), ('question', 'NN'), ('#', '#'), ('MERS', 'NNP')]"
1718,other_useful_information,'460597076737282049',#01Molleto 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/S2L64ak15s #HerreraTeamSwagga,,#01Molleto 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana  #HerreraTeamSwagga,"[('#', '#'), ('01Molleto', 'CD'), ('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP'), ('#', '#'), ('HerreraTeamSwagga', 'NNP')]"
1719,other_useful_information,'460597329603469312',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/uJZtkagYtk via @mashable,,10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana  via ,"[('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP'), ('via', 'IN')]"
1720,other_useful_information,'460597887806607360',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/MAHBXB8gko,,10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana ,"[('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP')]"
1721,other_useful_information,'460598017301970944',#USA #NEWS MERS Search: Disease Detectives Beat Bushes for Virus http://t.co/Huv6GIHu4H #teamfollowback #RT,,#USA #NEWS MERS Search: Disease Detectives Beat Bushes for Virus  #teamfollowback #,"[('#', '#'), ('USA', 'NNP'), ('#', '#'), ('NEWS', 'NNP'), ('MERS', 'NNP'), ('Search', 'NNP'), (':', ':'), ('Disease', 'NNP'), ('Detectives', 'NNPS'), ('Beat', 'NNP'), ('Bushes', 'NNP'), ('for', 'IN'), ('Virus', 'NNP'), ('#', '#'), ('teamfollowback', 'NN'), ('#', '#')]"
1722,other_useful_information,'460598871400255488',Patient with respiratory symptoms and travel history tests negative for MERS-CoV http://t.co/Bdo6TGfSTf #hknews,,Patient with respiratory symptoms and travel history tests negative for MERS-CoV  #hknews,"[('Patient', 'NNP'), ('with', 'IN'), ('respiratory', 'NN'), ('symptoms', 'NNS'), ('and', 'CC'), ('travel', 'NN'), ('history', 'NN'), ('tests', 'NNS'), ('negative', 'JJ'), ('for', 'IN'), ('MERS-CoV', 'JJ'), ('#', '#'), ('hknews', 'NNS')]"
1723,other_useful_information,'460599379658018816',_ #MERS cases put #Hospitalists on alert for infectious disease. http://t.co/oIY1Cq012p #ptsafety #healthcare,,_ #MERS cases put #Hospitalists on alert for infectious disease.  #ptsafety #healthcare,"[('_', 'NNP'), ('#', '#'), ('MERS', 'NNP'), ('cases', 'NNS'), ('put', 'VBD'), ('#', '#'), ('Hospitalists', 'NNS'), ('on', 'IN'), ('alert', 'NN'), ('for', 'IN'), ('infectious', 'JJ'), ('disease', 'NN'), ('.', '.'), ('#', '#'), ('ptsafety', 'NN'), ('#', '#'), ('healthcare', 'NN')]"
1724,other_useful_information,'460599904763527169',MERS Search: Disease Detectives Beat Bushes for Virus http://t.co/pKrRoXpAD0 via @NBCNews,,MERS Search: Disease Detectives Beat Bushes for Virus  via ,"[('MERS', 'NNS'), ('Search', 'VBP'), (':', ':'), ('Disease', 'NNP'), ('Detectives', 'NNPS'), ('Beat', 'NNP'), ('Bushes', 'NNP'), ('for', 'IN'), ('Virus', 'NNP'), ('via', 'IN')]"
1725,other_useful_information,'460600270385606656',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/DQuvhIfLam,,10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana ,"[('10', 'CD'), ('Questions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('That', 'NNP'), ('Showed', 'NNP'), ('Up', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP')]"
1726,other_useful_information,'460600682190757888',RT @FoxNews: Deadly respiratory disease MERS spreads to Iran http://t.co/6aahmYYlCk via @LisaDaftari,,  Deadly respiratory disease MERS spreads to Iran  via ,"[('Deadly', 'RB'), ('respiratory', 'JJ'), ('disease', 'NN'), ('MERS', 'NNS'), ('spreads', 'NNS'), ('to', 'TO'), ('Iran', 'NNP'), ('via', 'IN')]"
1727,other_useful_information,'460601807811932161',RT @ysilas: OMG they have a new disease in the US called MERS came from saudi arabia to Inidana and to florida #abcworldnews,,  OMG they have a new disease in the US called MERS came from saudi arabia to Inidana and to florida #abcworldnews,"[('OMG', 'NNP'), ('they', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('new', 'JJ'), ('disease', 'NN'), ('in', 'IN'), ('the', 'DT'), ('US', 'NNP'), ('called', 'VBD'), ('MERS', 'NNP'), ('came', 'VBD'), ('from', 'IN'), ('saudi', 'NN'), ('arabia', 'NN'), ('to', 'TO'), ('Inidana', 'NNP'), ('and', 'CC'), ('to', 'TO'), ('florida', 'VB'), ('#', '#'), ('abcworldnews', 'NNS')]"
